v1	Ic(Q1)
2.070000000000000e+000	5.082597e-003
2.080000000000000e+000	5.083174e-003
2.089999999999999e+000	5.083751e-003
2.099999999999999e+000	5.084328e-003
2.109999999999999e+000	5.084904e-003
2.119999999999999e+000	5.085481e-003
2.129999999999999e+000	5.086058e-003
2.139999999999998e+000	5.086635e-003
2.149999999999998e+000	5.087212e-003
2.159999999999998e+000	5.087789e-003
2.169999999999998e+000	5.088366e-003
2.179999999999998e+000	5.088943e-003
2.189999999999997e+000	5.089520e-003
2.199999999999997e+000	5.090096e-003
2.209999999999997e+000	5.090673e-003
2.219999999999997e+000	5.091250e-003
2.229999999999996e+000	5.091827e-003
2.239999999999996e+000	5.092404e-003
2.249999999999996e+000	5.092981e-003
2.259999999999996e+000	5.093558e-003
2.269999999999996e+000	5.094135e-003
2.279999999999995e+000	5.094712e-003
2.289999999999995e+000	5.095289e-003
2.299999999999995e+000	5.095866e-003
2.309999999999995e+000	5.096443e-003
2.319999999999995e+000	5.097019e-003
2.329999999999994e+000	5.097596e-003
2.339999999999994e+000	5.098173e-003
2.349999999999994e+000	5.098750e-003
2.359999999999994e+000	5.099327e-003
2.369999999999993e+000	5.099904e-003
2.379999999999993e+000	5.100480e-003
2.389999999999993e+000	5.101057e-003
2.399999999999993e+000	5.101634e-003
2.409999999999993e+000	5.102211e-003
2.419999999999992e+000	5.102788e-003
2.429999999999992e+000	5.103365e-003
2.439999999999992e+000	5.103942e-003
2.449999999999992e+000	5.104518e-003
2.459999999999992e+000	5.105095e-003
2.469999999999991e+000	5.105672e-003
2.479999999999991e+000	5.106249e-003
2.489999999999991e+000	5.106826e-003
2.499999999999991e+000	5.107403e-003
2.509999999999991e+000	5.107980e-003
2.519999999999990e+000	5.108557e-003
2.529999999999990e+000	5.109134e-003
2.539999999999990e+000	5.109711e-003
2.549999999999990e+000	5.110288e-003
2.559999999999989e+000	5.110865e-003
2.569999999999989e+000	5.111441e-003
2.579999999999989e+000	5.112018e-003
2.589999999999989e+000	5.112595e-003
2.599999999999989e+000	5.113172e-003
2.609999999999988e+000	5.113749e-003
2.619999999999988e+000	5.114326e-003
2.629999999999988e+000	5.114903e-003
2.639999999999988e+000	5.115480e-003
2.649999999999988e+000	5.116057e-003
2.659999999999987e+000	5.116633e-003
2.669999999999987e+000	5.117210e-003
2.679999999999987e+000	5.117787e-003
2.689999999999987e+000	5.118364e-003
2.699999999999986e+000	5.118941e-003
2.709999999999986e+000	5.119518e-003
2.719999999999986e+000	5.120095e-003
2.729999999999986e+000	5.120671e-003
2.739999999999986e+000	5.121248e-003
2.749999999999985e+000	5.121825e-003
2.759999999999985e+000	5.122402e-003
2.769999999999985e+000	5.122979e-003
2.779999999999985e+000	5.123556e-003
2.789999999999985e+000	5.124133e-003
2.799999999999984e+000	5.124710e-003
2.809999999999984e+000	5.125287e-003
2.819999999999984e+000	5.125863e-003
2.829999999999984e+000	5.126440e-003
2.839999999999983e+000	5.127017e-003
2.849999999999983e+000	5.127594e-003
2.859999999999983e+000	5.128171e-003
2.869999999999983e+000	5.128748e-003
2.879999999999983e+000	5.129325e-003
2.889999999999982e+000	5.129902e-003
2.899999999999982e+000	5.130479e-003
2.909999999999982e+000	5.131056e-003
2.919999999999982e+000	5.131633e-003
2.929999999999982e+000	5.132210e-003
2.939999999999981e+000	5.132786e-003
2.949999999999981e+000	5.133363e-003
2.959999999999981e+000	5.133940e-003
2.969999999999981e+000	5.134517e-003
2.979999999999980e+000	5.135094e-003
2.989999999999980e+000	5.135671e-003
2.999999999999980e+000	5.136247e-003
3.009999999999980e+000	5.136824e-003
3.019999999999980e+000	5.137401e-003
3.029999999999979e+000	5.137978e-003
3.039999999999979e+000	5.138555e-003
3.049999999999979e+000	5.139132e-003
3.059999999999979e+000	5.139709e-003
3.069999999999979e+000	5.140285e-003
3.079999999999978e+000	5.140862e-003
3.089999999999978e+000	5.141439e-003
3.099999999999978e+000	5.142016e-003
3.109999999999978e+000	5.142593e-003
3.119999999999978e+000	5.143170e-003
3.129999999999977e+000	5.143747e-003
3.139999999999977e+000	5.144324e-003
3.149999999999977e+000	5.144901e-003
3.159999999999977e+000	5.145478e-003
3.169999999999976e+000	5.146055e-003
3.179999999999976e+000	5.146632e-003
3.189999999999976e+000	5.147208e-003
3.199999999999976e+000	5.147785e-003
3.209999999999976e+000	5.148362e-003
3.219999999999975e+000	5.148939e-003
3.229999999999975e+000	5.149516e-003
3.239999999999975e+000	5.150093e-003
3.249999999999975e+000	5.150670e-003
3.259999999999975e+000	5.151247e-003
3.269999999999974e+000	5.151824e-003
3.279999999999974e+000	5.152400e-003
3.289999999999974e+000	5.152977e-003
3.299999999999974e+000	5.153554e-003
3.309999999999973e+000	5.154131e-003
3.319999999999973e+000	5.154708e-003
3.329999999999973e+000	5.155285e-003
3.339999999999973e+000	5.155862e-003
3.349999999999973e+000	5.156438e-003
3.359999999999972e+000	5.157015e-003
3.369999999999972e+000	5.157592e-003
3.379999999999972e+000	5.158169e-003
3.389999999999972e+000	5.158746e-003
3.399999999999972e+000	5.159323e-003
3.409999999999971e+000	5.159900e-003
3.419999999999971e+000	5.160477e-003
3.429999999999971e+000	5.161054e-003
3.439999999999971e+000	5.161630e-003
3.449999999999970e+000	5.162207e-003
3.459999999999970e+000	5.162784e-003
3.469999999999970e+000	5.163361e-003
3.479999999999970e+000	5.163938e-003
3.489999999999970e+000	5.164515e-003
3.499999999999969e+000	5.165092e-003
3.509999999999969e+000	5.165669e-003
3.519999999999969e+000	5.166246e-003
3.529999999999969e+000	5.166823e-003
3.539999999999969e+000	5.167400e-003
3.549999999999968e+000	5.167976e-003
3.559999999999968e+000	5.168553e-003
3.569999999999968e+000	5.169130e-003
3.579999999999968e+000	5.169707e-003
3.589999999999967e+000	5.170284e-003
3.599999999999967e+000	5.170861e-003
3.609999999999967e+000	5.171438e-003
3.619999999999967e+000	5.172014e-003
3.629999999999967e+000	5.172591e-003
3.639999999999966e+000	5.173168e-003
3.649999999999966e+000	5.173745e-003
3.659999999999966e+000	5.174322e-003
3.669999999999966e+000	5.174899e-003
3.679999999999966e+000	5.175476e-003
3.689999999999965e+000	5.176052e-003
3.699999999999965e+000	5.176629e-003
3.709999999999965e+000	5.177206e-003
3.719999999999965e+000	5.177783e-003
3.729999999999965e+000	5.178360e-003
3.739999999999964e+000	5.178937e-003
3.749999999999964e+000	5.179514e-003
3.759999999999964e+000	5.180091e-003
3.769999999999964e+000	5.180668e-003
3.779999999999963e+000	5.181245e-003
3.789999999999963e+000	5.181822e-003
3.799999999999963e+000	5.182398e-003
3.809999999999963e+000	5.182975e-003
3.819999999999963e+000	5.183552e-003
3.829999999999962e+000	5.184129e-003
3.839999999999962e+000	5.184706e-003
3.849999999999962e+000	5.185283e-003
3.859999999999962e+000	5.185860e-003
3.869999999999962e+000	5.186437e-003
3.879999999999961e+000	5.187014e-003
3.889999999999961e+000	5.187591e-003
3.899999999999961e+000	5.188167e-003
3.909999999999961e+000	5.188744e-003
3.919999999999960e+000	5.189321e-003
3.929999999999960e+000	5.189898e-003
3.939999999999960e+000	5.190475e-003
3.949999999999960e+000	5.191052e-003
3.959999999999960e+000	5.191629e-003
3.969999999999959e+000	5.192205e-003
3.979999999999959e+000	5.192782e-003
3.989999999999959e+000	5.193359e-003
3.999999999999959e+000	5.193936e-003
4.009999999999959e+000	5.194513e-003
4.019999999999959e+000	5.195090e-003
4.029999999999959e+000	5.195667e-003
4.039999999999958e+000	5.196244e-003
4.049999999999958e+000	5.196820e-003
4.059999999999958e+000	5.197397e-003
4.069999999999958e+000	5.197974e-003
4.079999999999957e+000	5.198551e-003
4.089999999999957e+000	5.199128e-003
4.099999999999957e+000	5.199705e-003
4.109999999999957e+000	5.200282e-003
4.119999999999957e+000	5.200859e-003
4.129999999999956e+000	5.201436e-003
4.139999999999956e+000	5.202013e-003
4.149999999999956e+000	5.202590e-003
4.159999999999956e+000	5.203167e-003
4.169999999999956e+000	5.203743e-003
4.179999999999955e+000	5.204320e-003
4.189999999999955e+000	5.204897e-003
4.199999999999955e+000	5.205474e-003
4.209999999999955e+000	5.206051e-003
4.219999999999955e+000	5.206628e-003
4.229999999999954e+000	5.207205e-003
4.239999999999954e+000	5.207782e-003
4.249999999999954e+000	5.208358e-003
4.259999999999954e+000	5.208935e-003
4.269999999999953e+000	5.209512e-003
4.279999999999953e+000	5.210089e-003
4.289999999999953e+000	5.210666e-003
4.299999999999953e+000	5.211243e-003
4.309999999999953e+000	5.211819e-003
4.319999999999952e+000	5.212396e-003
4.329999999999952e+000	5.212973e-003
4.339999999999952e+000	5.213550e-003
4.349999999999952e+000	5.214127e-003
4.359999999999952e+000	5.214704e-003
4.369999999999951e+000	5.215281e-003
4.379999999999951e+000	5.215858e-003
4.389999999999951e+000	5.216435e-003
4.399999999999951e+000	5.217012e-003
4.409999999999950e+000	5.217589e-003
4.419999999999950e+000	5.218165e-003
4.429999999999950e+000	5.218742e-003
4.439999999999950e+000	5.219319e-003
4.449999999999950e+000	5.219896e-003
4.459999999999949e+000	5.220473e-003
4.469999999999949e+000	5.221050e-003
4.479999999999949e+000	5.221627e-003
4.489999999999949e+000	5.222204e-003
4.499999999999949e+000	5.222781e-003
4.509999999999948e+000	5.223358e-003
4.519999999999948e+000	5.223934e-003
4.529999999999948e+000	5.224511e-003
4.539999999999948e+000	5.225088e-003
4.549999999999947e+000	5.225665e-003
4.559999999999947e+000	5.226242e-003
4.569999999999947e+000	5.226819e-003
4.579999999999947e+000	5.227396e-003
4.589999999999947e+000	5.227972e-003
4.599999999999946e+000	5.228549e-003
4.609999999999946e+000	5.229126e-003
4.619999999999946e+000	5.229703e-003
4.629999999999946e+000	5.230280e-003
4.639999999999946e+000	5.230857e-003
4.649999999999945e+000	5.231434e-003
4.659999999999945e+000	5.232011e-003
4.669999999999945e+000	5.232587e-003
4.679999999999945e+000	5.233164e-003
4.689999999999944e+000	5.233741e-003
4.699999999999944e+000	5.234318e-003
4.709999999999944e+000	5.234895e-003
4.719999999999944e+000	5.235472e-003
4.729999999999944e+000	5.236049e-003
4.739999999999943e+000	5.236626e-003
4.749999999999943e+000	5.237203e-003
4.759999999999943e+000	5.237780e-003
4.769999999999943e+000	5.238357e-003
4.779999999999943e+000	5.238933e-003
4.789999999999942e+000	5.239510e-003
4.799999999999942e+000	5.240087e-003
4.809999999999942e+000	5.240664e-003
4.819999999999942e+000	5.241241e-003
4.829999999999942e+000	5.241818e-003
4.839999999999941e+000	5.242395e-003
4.849999999999941e+000	5.242972e-003
4.859999999999941e+000	5.243549e-003
4.869999999999941e+000	5.244125e-003
4.879999999999940e+000	5.244702e-003
4.889999999999940e+000	5.245279e-003
4.899999999999940e+000	5.245856e-003
4.909999999999940e+000	5.246433e-003
4.919999999999940e+000	5.247010e-003
4.929999999999939e+000	5.247587e-003
4.939999999999939e+000	5.248163e-003
4.949999999999939e+000	5.248740e-003
4.959999999999939e+000	5.249317e-003
4.969999999999939e+000	5.249894e-003
4.979999999999938e+000	5.250471e-003
4.989999999999938e+000	5.251048e-003
5.000000000000000e+000	5.251625e-003
