v1	Ic(Q1)
2.989999999999980e+000	6.258402e-003
2.999999999999980e+000	6.259543e-003
3.009999999999980e+000	6.260684e-003
3.019999999999980e+000	6.261825e-003
3.029999999999979e+000	6.262966e-003
3.039999999999979e+000	6.264106e-003
3.049999999999979e+000	6.265247e-003
3.059999999999979e+000	6.266388e-003
3.069999999999979e+000	6.267529e-003
3.079999999999978e+000	6.268669e-003
3.089999999999978e+000	6.269810e-003
3.099999999999978e+000	6.270951e-003
3.109999999999978e+000	6.272091e-003
3.119999999999978e+000	6.273232e-003
3.129999999999977e+000	6.274373e-003
3.139999999999977e+000	6.275513e-003
3.149999999999977e+000	6.276654e-003
3.159999999999977e+000	6.277795e-003
3.169999999999976e+000	6.278935e-003
3.179999999999976e+000	6.280076e-003
3.189999999999976e+000	6.281217e-003
3.199999999999976e+000	6.282357e-003
3.209999999999976e+000	6.283498e-003
3.219999999999975e+000	6.284639e-003
3.229999999999975e+000	6.285780e-003
3.239999999999975e+000	6.286921e-003
3.249999999999975e+000	6.288061e-003
3.259999999999975e+000	6.289202e-003
3.269999999999974e+000	6.290343e-003
3.279999999999974e+000	6.291484e-003
3.289999999999974e+000	6.292624e-003
3.299999999999974e+000	6.293765e-003
3.309999999999973e+000	6.294906e-003
3.319999999999973e+000	6.296046e-003
3.329999999999973e+000	6.297187e-003
3.339999999999973e+000	6.298328e-003
3.349999999999973e+000	6.299468e-003
3.359999999999972e+000	6.300609e-003
3.369999999999972e+000	6.301750e-003
3.379999999999972e+000	6.302890e-003
3.389999999999972e+000	6.304031e-003
3.399999999999972e+000	6.305172e-003
3.409999999999971e+000	6.306313e-003
3.419999999999971e+000	6.307453e-003
3.429999999999971e+000	6.308594e-003
3.439999999999971e+000	6.309735e-003
3.449999999999970e+000	6.310876e-003
3.459999999999970e+000	6.312016e-003
3.469999999999970e+000	6.313157e-003
3.479999999999970e+000	6.314298e-003
3.489999999999970e+000	6.315439e-003
3.499999999999969e+000	6.316579e-003
3.509999999999969e+000	6.317720e-003
3.519999999999969e+000	6.318861e-003
3.529999999999969e+000	6.320001e-003
3.539999999999969e+000	6.321142e-003
3.549999999999968e+000	6.322283e-003
3.559999999999968e+000	6.323423e-003
3.569999999999968e+000	6.324564e-003
3.579999999999968e+000	6.325705e-003
3.589999999999967e+000	6.326845e-003
3.599999999999967e+000	6.327986e-003
3.609999999999967e+000	6.329127e-003
3.619999999999967e+000	6.330268e-003
3.629999999999967e+000	6.331408e-003
3.639999999999966e+000	6.332549e-003
3.649999999999966e+000	6.333690e-003
3.659999999999966e+000	6.334831e-003
3.669999999999966e+000	6.335971e-003
3.679999999999966e+000	6.337112e-003
3.689999999999965e+000	6.338253e-003
3.699999999999965e+000	6.339394e-003
3.709999999999965e+000	6.340534e-003
3.719999999999965e+000	6.341675e-003
3.729999999999965e+000	6.342816e-003
3.739999999999964e+000	6.343956e-003
3.749999999999964e+000	6.345097e-003
3.759999999999964e+000	6.346238e-003
3.769999999999964e+000	6.347378e-003
3.779999999999963e+000	6.348519e-003
3.789999999999963e+000	6.349660e-003
3.799999999999963e+000	6.350800e-003
3.809999999999963e+000	6.351941e-003
3.819999999999963e+000	6.353082e-003
3.829999999999962e+000	6.354223e-003
3.839999999999962e+000	6.355363e-003
3.849999999999962e+000	6.356504e-003
3.859999999999962e+000	6.357645e-003
3.869999999999962e+000	6.358786e-003
3.879999999999961e+000	6.359926e-003
3.889999999999961e+000	6.361067e-003
3.899999999999961e+000	6.362208e-003
3.909999999999961e+000	6.363349e-003
3.919999999999960e+000	6.364489e-003
3.929999999999960e+000	6.365630e-003
3.939999999999960e+000	6.366771e-003
3.949999999999960e+000	6.367912e-003
3.959999999999960e+000	6.369052e-003
3.969999999999959e+000	6.370193e-003
3.979999999999959e+000	6.371334e-003
3.989999999999959e+000	6.372474e-003
3.999999999999959e+000	6.373615e-003
4.009999999999959e+000	6.374756e-003
4.019999999999959e+000	6.375896e-003
4.029999999999959e+000	6.377037e-003
4.039999999999958e+000	6.378178e-003
4.049999999999958e+000	6.379318e-003
4.059999999999958e+000	6.380459e-003
4.069999999999958e+000	6.381600e-003
4.079999999999957e+000	6.382741e-003
4.089999999999957e+000	6.383881e-003
4.099999999999957e+000	6.385022e-003
4.109999999999957e+000	6.386163e-003
4.119999999999957e+000	6.387304e-003
4.129999999999956e+000	6.388444e-003
4.139999999999956e+000	6.389585e-003
4.149999999999956e+000	6.390726e-003
4.159999999999956e+000	6.391867e-003
4.169999999999956e+000	6.393007e-003
4.179999999999955e+000	6.394148e-003
4.189999999999955e+000	6.395289e-003
4.199999999999955e+000	6.396429e-003
4.209999999999955e+000	6.397570e-003
4.219999999999955e+000	6.398711e-003
4.229999999999954e+000	6.399851e-003
4.239999999999954e+000	6.400992e-003
4.249999999999954e+000	6.402133e-003
4.259999999999954e+000	6.403273e-003
4.269999999999953e+000	6.404414e-003
4.279999999999953e+000	6.405555e-003
4.289999999999953e+000	6.406696e-003
4.299999999999953e+000	6.407836e-003
4.309999999999953e+000	6.408977e-003
4.319999999999952e+000	6.410118e-003
4.329999999999952e+000	6.411259e-003
4.339999999999952e+000	6.412399e-003
4.349999999999952e+000	6.413540e-003
4.359999999999952e+000	6.414681e-003
4.369999999999951e+000	6.415822e-003
4.379999999999951e+000	6.416962e-003
4.389999999999951e+000	6.418103e-003
4.399999999999951e+000	6.419244e-003
4.409999999999950e+000	6.420384e-003
4.419999999999950e+000	6.421525e-003
4.429999999999950e+000	6.422666e-003
4.439999999999950e+000	6.423806e-003
4.449999999999950e+000	6.424947e-003
4.459999999999949e+000	6.426088e-003
4.469999999999949e+000	6.427228e-003
4.479999999999949e+000	6.428369e-003
4.489999999999949e+000	6.429510e-003
4.499999999999949e+000	6.430651e-003
4.509999999999948e+000	6.431791e-003
4.519999999999948e+000	6.432932e-003
4.529999999999948e+000	6.434073e-003
4.539999999999948e+000	6.435214e-003
4.549999999999947e+000	6.436354e-003
4.559999999999947e+000	6.437495e-003
4.569999999999947e+000	6.438636e-003
4.579999999999947e+000	6.439777e-003
4.589999999999947e+000	6.440917e-003
4.599999999999946e+000	6.442058e-003
4.609999999999946e+000	6.443199e-003
4.619999999999946e+000	6.444339e-003
4.629999999999946e+000	6.445480e-003
4.639999999999946e+000	6.446621e-003
4.649999999999945e+000	6.447761e-003
4.659999999999945e+000	6.448902e-003
4.669999999999945e+000	6.450043e-003
4.679999999999945e+000	6.451183e-003
4.689999999999944e+000	6.452324e-003
4.699999999999944e+000	6.453465e-003
4.709999999999944e+000	6.454606e-003
4.719999999999944e+000	6.455746e-003
4.729999999999944e+000	6.456887e-003
4.739999999999943e+000	6.458028e-003
4.749999999999943e+000	6.459169e-003
4.759999999999943e+000	6.460309e-003
4.769999999999943e+000	6.461450e-003
4.779999999999943e+000	6.462591e-003
4.789999999999942e+000	6.463732e-003
4.799999999999942e+000	6.464872e-003
4.809999999999942e+000	6.466013e-003
4.819999999999942e+000	6.467154e-003
4.829999999999942e+000	6.468294e-003
4.839999999999941e+000	6.469435e-003
4.849999999999941e+000	6.470576e-003
4.859999999999941e+000	6.471716e-003
4.869999999999941e+000	6.472857e-003
4.879999999999940e+000	6.473998e-003
4.889999999999940e+000	6.475138e-003
4.899999999999940e+000	6.476279e-003
4.909999999999940e+000	6.477420e-003
4.919999999999940e+000	6.478561e-003
4.929999999999939e+000	6.479701e-003
4.939999999999939e+000	6.480842e-003
4.949999999999939e+000	6.481983e-003
4.959999999999939e+000	6.483124e-003
4.969999999999939e+000	6.484265e-003
4.979999999999938e+000	6.485405e-003
4.989999999999938e+000	6.486546e-003
5.000000000000000e+000	6.487687e-003
