v2	Ic(Q1)
2.080000000000000e+000	5.844461e-003
2.089999999999999e+000	5.845107e-003
2.099999999999999e+000	5.845752e-003
2.109999999999999e+000	5.846397e-003
2.119999999999999e+000	5.847042e-003
2.129999999999999e+000	5.847688e-003
2.139999999999998e+000	5.848333e-003
2.149999999999998e+000	5.848978e-003
2.159999999999998e+000	5.849624e-003
2.169999999999998e+000	5.850269e-003
2.179999999999998e+000	5.850914e-003
2.189999999999997e+000	5.851559e-003
2.199999999999997e+000	5.852204e-003
2.209999999999997e+000	5.852850e-003
2.219999999999997e+000	5.853495e-003
2.229999999999996e+000	5.854140e-003
2.239999999999996e+000	5.854785e-003
2.249999999999996e+000	5.855431e-003
2.259999999999996e+000	5.856076e-003
2.269999999999996e+000	5.856721e-003
2.279999999999995e+000	5.857367e-003
2.289999999999995e+000	5.858012e-003
2.299999999999995e+000	5.858657e-003
2.309999999999995e+000	5.859302e-003
2.319999999999995e+000	5.859948e-003
2.329999999999994e+000	5.860593e-003
2.339999999999994e+000	5.861238e-003
2.349999999999994e+000	5.861884e-003
2.359999999999994e+000	5.862528e-003
2.369999999999993e+000	5.863174e-003
2.379999999999993e+000	5.863819e-003
2.389999999999993e+000	5.864464e-003
2.399999999999993e+000	5.865110e-003
2.409999999999993e+000	5.865755e-003
2.419999999999992e+000	5.866400e-003
2.429999999999992e+000	5.867045e-003
2.439999999999992e+000	5.867691e-003
2.449999999999992e+000	5.868336e-003
2.459999999999992e+000	5.868981e-003
2.469999999999991e+000	5.869627e-003
2.479999999999991e+000	5.870272e-003
2.489999999999991e+000	5.870917e-003
2.499999999999991e+000	5.871562e-003
2.509999999999991e+000	5.872208e-003
2.519999999999990e+000	5.872853e-003
2.529999999999990e+000	5.873498e-003
2.539999999999990e+000	5.874143e-003
2.549999999999990e+000	5.874788e-003
2.559999999999989e+000	5.875434e-003
2.569999999999989e+000	5.876079e-003
2.579999999999989e+000	5.876724e-003
2.589999999999989e+000	5.877370e-003
2.599999999999989e+000	5.878015e-003
2.609999999999988e+000	5.878660e-003
2.619999999999988e+000	5.879305e-003
2.629999999999988e+000	5.879951e-003
2.639999999999988e+000	5.880596e-003
2.649999999999988e+000	5.881241e-003
2.659999999999987e+000	5.881886e-003
2.669999999999987e+000	5.882532e-003
2.679999999999987e+000	5.883177e-003
2.689999999999987e+000	5.883822e-003
2.699999999999986e+000	5.884468e-003
2.709999999999986e+000	5.885113e-003
2.719999999999986e+000	5.885758e-003
2.729999999999986e+000	5.886403e-003
2.739999999999986e+000	5.887048e-003
2.749999999999985e+000	5.887694e-003
2.759999999999985e+000	5.888339e-003
2.769999999999985e+000	5.888984e-003
2.779999999999985e+000	5.889629e-003
2.789999999999985e+000	5.890275e-003
2.799999999999984e+000	5.890920e-003
2.809999999999984e+000	5.891565e-003
2.819999999999984e+000	5.892211e-003
2.829999999999984e+000	5.892856e-003
2.839999999999983e+000	5.893501e-003
2.849999999999983e+000	5.894146e-003
2.859999999999983e+000	5.894792e-003
2.869999999999983e+000	5.895437e-003
2.879999999999983e+000	5.896082e-003
2.889999999999982e+000	5.896728e-003
2.899999999999982e+000	5.897372e-003
2.909999999999982e+000	5.898018e-003
2.919999999999982e+000	5.898663e-003
2.929999999999982e+000	5.899308e-003
2.939999999999981e+000	5.899954e-003
2.949999999999981e+000	5.900599e-003
2.959999999999981e+000	5.901244e-003
2.969999999999981e+000	5.901889e-003
2.979999999999980e+000	5.902535e-003
2.989999999999980e+000	5.903180e-003
2.999999999999980e+000	5.903825e-003
3.009999999999980e+000	5.904471e-003
3.019999999999980e+000	5.905116e-003
3.029999999999979e+000	5.905761e-003
3.039999999999979e+000	5.906406e-003
3.049999999999979e+000	5.907052e-003
3.059999999999979e+000	5.907697e-003
3.069999999999979e+000	5.908342e-003
3.079999999999978e+000	5.908987e-003
3.089999999999978e+000	5.909632e-003
3.099999999999978e+000	5.910278e-003
3.109999999999978e+000	5.910923e-003
3.119999999999978e+000	5.911568e-003
3.129999999999977e+000	5.912214e-003
3.139999999999977e+000	5.912859e-003
3.149999999999977e+000	5.913504e-003
3.159999999999977e+000	5.914149e-003
3.169999999999976e+000	5.914795e-003
3.179999999999976e+000	5.915440e-003
3.189999999999976e+000	5.916085e-003
3.199999999999976e+000	5.916731e-003
3.209999999999976e+000	5.917375e-003
3.219999999999975e+000	5.918021e-003
3.229999999999975e+000	5.918666e-003
3.239999999999975e+000	5.919311e-003
3.249999999999975e+000	5.919957e-003
3.259999999999975e+000	5.920602e-003
3.269999999999974e+000	5.921247e-003
3.279999999999974e+000	5.921892e-003
3.289999999999974e+000	5.922538e-003
3.299999999999974e+000	5.923183e-003
3.309999999999973e+000	5.923828e-003
3.319999999999973e+000	5.924474e-003
3.329999999999973e+000	5.925119e-003
3.339999999999973e+000	5.925764e-003
3.349999999999973e+000	5.926409e-003
3.359999999999972e+000	5.927055e-003
3.369999999999972e+000	5.927700e-003
3.379999999999972e+000	5.928345e-003
3.389999999999972e+000	5.928990e-003
3.399999999999972e+000	5.929635e-003
3.409999999999971e+000	5.930281e-003
3.419999999999971e+000	5.930926e-003
3.429999999999971e+000	5.931571e-003
3.439999999999971e+000	5.932217e-003
3.449999999999970e+000	5.932862e-003
3.459999999999970e+000	5.933507e-003
3.469999999999970e+000	5.934152e-003
3.479999999999970e+000	5.934798e-003
3.489999999999970e+000	5.935443e-003
3.499999999999969e+000	5.936088e-003
3.509999999999969e+000	5.936733e-003
3.519999999999969e+000	5.937379e-003
3.529999999999969e+000	5.938024e-003
3.539999999999969e+000	5.938669e-003
3.549999999999968e+000	5.939315e-003
3.559999999999968e+000	5.939960e-003
3.569999999999968e+000	5.940605e-003
3.579999999999968e+000	5.941250e-003
3.589999999999967e+000	5.941895e-003
3.599999999999967e+000	5.942541e-003
3.609999999999967e+000	5.943186e-003
3.619999999999967e+000	5.943831e-003
3.629999999999967e+000	5.944476e-003
3.639999999999966e+000	5.945122e-003
3.649999999999966e+000	5.945767e-003
3.659999999999966e+000	5.946412e-003
3.669999999999966e+000	5.947058e-003
3.679999999999966e+000	5.947703e-003
3.689999999999965e+000	5.948348e-003
3.699999999999965e+000	5.948993e-003
3.709999999999965e+000	5.949639e-003
3.719999999999965e+000	5.950284e-003
3.729999999999965e+000	5.950929e-003
3.739999999999964e+000	5.951575e-003
3.749999999999964e+000	5.952219e-003
3.759999999999964e+000	5.952865e-003
3.769999999999964e+000	5.953510e-003
3.779999999999963e+000	5.954155e-003
3.789999999999963e+000	5.954801e-003
3.799999999999963e+000	5.955446e-003
3.809999999999963e+000	5.956091e-003
3.819999999999963e+000	5.956736e-003
3.829999999999962e+000	5.957382e-003
3.839999999999962e+000	5.958027e-003
3.849999999999962e+000	5.958672e-003
3.859999999999962e+000	5.959318e-003
3.869999999999962e+000	5.959963e-003
3.879999999999961e+000	5.960608e-003
3.889999999999961e+000	5.961253e-003
3.899999999999961e+000	5.961899e-003
3.909999999999961e+000	5.962544e-003
3.919999999999960e+000	5.963189e-003
3.929999999999960e+000	5.963834e-003
3.939999999999960e+000	5.964479e-003
3.949999999999960e+000	5.965125e-003
3.959999999999960e+000	5.965770e-003
3.969999999999959e+000	5.966415e-003
3.979999999999959e+000	5.967061e-003
3.989999999999959e+000	5.967706e-003
3.999999999999959e+000	5.968351e-003
4.009999999999959e+000	5.968996e-003
4.019999999999959e+000	5.969642e-003
4.029999999999959e+000	5.970287e-003
4.039999999999958e+000	5.970932e-003
4.049999999999958e+000	5.971577e-003
4.059999999999958e+000	5.972223e-003
4.069999999999958e+000	5.972868e-003
4.079999999999957e+000	5.973513e-003
4.089999999999957e+000	5.974159e-003
4.099999999999957e+000	5.974804e-003
4.109999999999957e+000	5.975449e-003
4.119999999999957e+000	5.976094e-003
4.129999999999956e+000	5.976739e-003
4.139999999999956e+000	5.977385e-003
4.149999999999956e+000	5.978030e-003
4.159999999999956e+000	5.978675e-003
4.169999999999956e+000	5.979321e-003
4.179999999999955e+000	5.979966e-003
4.189999999999955e+000	5.980611e-003
4.199999999999955e+000	5.981256e-003
4.209999999999955e+000	5.981902e-003
4.219999999999955e+000	5.982547e-003
4.229999999999954e+000	5.983192e-003
4.239999999999954e+000	5.983837e-003
4.249999999999954e+000	5.984483e-003
4.259999999999954e+000	5.985128e-003
4.269999999999953e+000	5.985773e-003
4.279999999999953e+000	5.986419e-003
4.289999999999953e+000	5.987064e-003
4.299999999999953e+000	5.987709e-003
4.309999999999953e+000	5.988354e-003
4.319999999999952e+000	5.988999e-003
4.329999999999952e+000	5.989645e-003
4.339999999999952e+000	5.990290e-003
4.349999999999952e+000	5.990935e-003
4.359999999999952e+000	5.991580e-003
4.369999999999951e+000	5.992226e-003
4.379999999999951e+000	5.992871e-003
4.389999999999951e+000	5.993516e-003
4.399999999999951e+000	5.994162e-003
4.409999999999950e+000	5.994807e-003
4.419999999999950e+000	5.995452e-003
4.429999999999950e+000	5.996097e-003
4.439999999999950e+000	5.996742e-003
4.449999999999950e+000	5.997388e-003
4.459999999999949e+000	5.998033e-003
4.469999999999949e+000	5.998679e-003
4.479999999999949e+000	5.999323e-003
4.489999999999949e+000	5.999969e-003
4.499999999999949e+000	6.000614e-003
4.509999999999948e+000	6.001259e-003
4.519999999999948e+000	6.001905e-003
4.529999999999948e+000	6.002550e-003
4.539999999999948e+000	6.003195e-003
4.549999999999947e+000	6.003840e-003
4.559999999999947e+000	6.004486e-003
4.569999999999947e+000	6.005131e-003
4.579999999999947e+000	6.005776e-003
4.589999999999947e+000	6.006422e-003
4.599999999999946e+000	6.007066e-003
4.609999999999946e+000	6.007712e-003
4.619999999999946e+000	6.008357e-003
4.629999999999946e+000	6.009002e-003
4.639999999999946e+000	6.009648e-003
4.649999999999945e+000	6.010293e-003
4.659999999999945e+000	6.010938e-003
4.669999999999945e+000	6.011583e-003
4.679999999999945e+000	6.012229e-003
4.689999999999944e+000	6.012874e-003
4.699999999999944e+000	6.013519e-003
4.709999999999944e+000	6.014165e-003
4.719999999999944e+000	6.014810e-003
4.729999999999944e+000	6.015455e-003
4.739999999999943e+000	6.016100e-003
4.749999999999943e+000	6.016746e-003
4.759999999999943e+000	6.017391e-003
4.769999999999943e+000	6.018036e-003
4.779999999999943e+000	6.018681e-003
4.789999999999942e+000	6.019326e-003
4.799999999999942e+000	6.019972e-003
4.809999999999942e+000	6.020617e-003
4.819999999999942e+000	6.021262e-003
4.829999999999942e+000	6.021908e-003
4.839999999999941e+000	6.022553e-003
4.849999999999941e+000	6.023198e-003
4.859999999999941e+000	6.023843e-003
4.869999999999941e+000	6.024489e-003
4.879999999999940e+000	6.025134e-003
4.889999999999940e+000	6.025779e-003
4.899999999999940e+000	6.026424e-003
4.909999999999940e+000	6.027070e-003
4.919999999999940e+000	6.027715e-003
4.929999999999939e+000	6.028360e-003
4.939999999999939e+000	6.029006e-003
4.949999999999939e+000	6.029651e-003
4.959999999999939e+000	6.030296e-003
4.969999999999939e+000	6.030941e-003
4.979999999999938e+000	6.031586e-003
4.989999999999938e+000	6.032232e-003
5.000000000000000e+000	6.032877e-003
