v1	Ic(Q1)
1.670000000000001e+000	2.673448e-002
1.680000000000001e+000	2.673947e-002
1.690000000000001e+000	2.674447e-002
1.700000000000001e+000	2.674947e-002
1.710000000000001e+000	2.675446e-002
1.720000000000001e+000	2.675946e-002
1.730000000000001e+000	2.676446e-002
1.740000000000001e+000	2.676946e-002
1.750000000000001e+000	2.677445e-002
1.760000000000001e+000	2.677945e-002
1.770000000000001e+000	2.678445e-002
1.780000000000001e+000	2.678945e-002
1.790000000000001e+000	2.679444e-002
1.800000000000001e+000	2.679944e-002
1.810000000000001e+000	2.680444e-002
1.820000000000001e+000	2.680944e-002
1.830000000000001e+000	2.681443e-002
1.840000000000001e+000	2.681943e-002
1.850000000000001e+000	2.682443e-002
1.860000000000001e+000	2.682943e-002
1.870000000000001e+000	2.683442e-002
1.880000000000001e+000	2.683942e-002
1.890000000000002e+000	2.684442e-002
1.900000000000002e+000	2.684942e-002
1.910000000000002e+000	2.685441e-002
1.920000000000002e+000	2.685941e-002
1.930000000000002e+000	2.686441e-002
1.940000000000002e+000	2.686941e-002
1.950000000000002e+000	2.687440e-002
1.960000000000002e+000	2.687940e-002
1.970000000000002e+000	2.688440e-002
1.980000000000002e+000	2.688940e-002
1.990000000000002e+000	2.689439e-002
2.000000000000001e+000	2.689939e-002
2.010000000000001e+000	2.690439e-002
2.020000000000001e+000	2.690939e-002
2.030000000000001e+000	2.691438e-002
2.040000000000001e+000	2.691938e-002
2.050000000000000e+000	2.692438e-002
2.060000000000000e+000	2.692938e-002
2.070000000000000e+000	2.693437e-002
2.080000000000000e+000	2.693937e-002
2.089999999999999e+000	2.694437e-002
2.099999999999999e+000	2.694937e-002
2.109999999999999e+000	2.695436e-002
2.119999999999999e+000	2.695936e-002
2.129999999999999e+000	2.696436e-002
2.139999999999998e+000	2.696936e-002
2.149999999999998e+000	2.697435e-002
2.159999999999998e+000	2.697935e-002
2.169999999999998e+000	2.698435e-002
2.179999999999998e+000	2.698935e-002
2.189999999999997e+000	2.699434e-002
2.199999999999997e+000	2.699934e-002
2.209999999999997e+000	2.700434e-002
2.219999999999997e+000	2.700934e-002
2.229999999999996e+000	2.701433e-002
2.239999999999996e+000	2.701933e-002
2.249999999999996e+000	2.702433e-002
2.259999999999996e+000	2.702933e-002
2.269999999999996e+000	2.703432e-002
2.279999999999995e+000	2.703932e-002
2.289999999999995e+000	2.704432e-002
2.299999999999995e+000	2.704932e-002
2.309999999999995e+000	2.705431e-002
2.319999999999995e+000	2.705931e-002
2.329999999999994e+000	2.706431e-002
2.339999999999994e+000	2.706931e-002
2.349999999999994e+000	2.707430e-002
2.359999999999994e+000	2.707930e-002
2.369999999999993e+000	2.708430e-002
2.379999999999993e+000	2.708930e-002
2.389999999999993e+000	2.709429e-002
2.399999999999993e+000	2.709929e-002
2.409999999999993e+000	2.710429e-002
2.419999999999992e+000	2.710929e-002
2.429999999999992e+000	2.711428e-002
2.439999999999992e+000	2.711928e-002
2.449999999999992e+000	2.712428e-002
2.459999999999992e+000	2.712928e-002
2.469999999999991e+000	2.713427e-002
2.479999999999991e+000	2.713927e-002
2.489999999999991e+000	2.714427e-002
2.499999999999991e+000	2.714927e-002
2.509999999999991e+000	2.715426e-002
2.519999999999990e+000	2.715926e-002
2.529999999999990e+000	2.716426e-002
2.539999999999990e+000	2.716926e-002
2.549999999999990e+000	2.717425e-002
2.559999999999989e+000	2.717925e-002
2.569999999999989e+000	2.718425e-002
2.579999999999989e+000	2.718925e-002
2.589999999999989e+000	2.719424e-002
2.599999999999989e+000	2.719924e-002
2.609999999999988e+000	2.720424e-002
2.619999999999988e+000	2.720924e-002
2.629999999999988e+000	2.721423e-002
2.639999999999988e+000	2.721923e-002
2.649999999999988e+000	2.722423e-002
2.659999999999987e+000	2.722923e-002
2.669999999999987e+000	2.723422e-002
2.679999999999987e+000	2.723922e-002
2.689999999999987e+000	2.724422e-002
2.699999999999986e+000	2.724922e-002
2.709999999999986e+000	2.725421e-002
2.719999999999986e+000	2.725921e-002
2.729999999999986e+000	2.726421e-002
2.739999999999986e+000	2.726921e-002
2.749999999999985e+000	2.727420e-002
2.759999999999985e+000	2.727920e-002
2.769999999999985e+000	2.728420e-002
2.779999999999985e+000	2.728919e-002
2.789999999999985e+000	2.729419e-002
2.799999999999984e+000	2.729919e-002
2.809999999999984e+000	2.730419e-002
2.819999999999984e+000	2.730918e-002
2.829999999999984e+000	2.731418e-002
2.839999999999983e+000	2.731918e-002
2.849999999999983e+000	2.732418e-002
2.859999999999983e+000	2.732917e-002
2.869999999999983e+000	2.733417e-002
2.879999999999983e+000	2.733917e-002
2.889999999999982e+000	2.734417e-002
2.899999999999982e+000	2.734916e-002
2.909999999999982e+000	2.735416e-002
2.919999999999982e+000	2.735916e-002
2.929999999999982e+000	2.736416e-002
2.939999999999981e+000	2.736915e-002
2.949999999999981e+000	2.737415e-002
2.959999999999981e+000	2.737915e-002
2.969999999999981e+000	2.738415e-002
2.979999999999980e+000	2.738914e-002
2.989999999999980e+000	2.739414e-002
2.999999999999980e+000	2.739914e-002
3.009999999999980e+000	2.740414e-002
3.019999999999980e+000	2.740913e-002
3.029999999999979e+000	2.741413e-002
3.039999999999979e+000	2.741913e-002
3.049999999999979e+000	2.742413e-002
3.059999999999979e+000	2.742912e-002
3.069999999999979e+000	2.743412e-002
3.079999999999978e+000	2.743912e-002
3.089999999999978e+000	2.744412e-002
3.099999999999978e+000	2.744911e-002
3.109999999999978e+000	2.745411e-002
3.119999999999978e+000	2.745911e-002
3.129999999999977e+000	2.746411e-002
3.139999999999977e+000	2.746910e-002
3.149999999999977e+000	2.747410e-002
3.159999999999977e+000	2.747910e-002
3.169999999999976e+000	2.748410e-002
3.179999999999976e+000	2.748910e-002
3.189999999999976e+000	2.749409e-002
3.199999999999976e+000	2.749909e-002
3.209999999999976e+000	2.750409e-002
3.219999999999975e+000	2.750909e-002
3.229999999999975e+000	2.751408e-002
3.239999999999975e+000	2.751908e-002
3.249999999999975e+000	2.752408e-002
3.259999999999975e+000	2.752908e-002
3.269999999999974e+000	2.753407e-002
3.279999999999974e+000	2.753907e-002
3.289999999999974e+000	2.754407e-002
3.299999999999974e+000	2.754907e-002
3.309999999999973e+000	2.755406e-002
3.319999999999973e+000	2.755906e-002
3.329999999999973e+000	2.756406e-002
3.339999999999973e+000	2.756906e-002
3.349999999999973e+000	2.757405e-002
3.359999999999972e+000	2.757905e-002
3.369999999999972e+000	2.758405e-002
3.379999999999972e+000	2.758905e-002
3.389999999999972e+000	2.759404e-002
3.399999999999972e+000	2.759904e-002
3.409999999999971e+000	2.760404e-002
3.419999999999971e+000	2.760904e-002
3.429999999999971e+000	2.761403e-002
3.439999999999971e+000	2.761903e-002
3.449999999999970e+000	2.762403e-002
3.459999999999970e+000	2.762903e-002
3.469999999999970e+000	2.763402e-002
3.479999999999970e+000	2.763902e-002
3.489999999999970e+000	2.764402e-002
3.499999999999969e+000	2.764902e-002
3.509999999999969e+000	2.765401e-002
3.519999999999969e+000	2.765901e-002
3.529999999999969e+000	2.766401e-002
3.539999999999969e+000	2.766901e-002
3.549999999999968e+000	2.767400e-002
3.559999999999968e+000	2.767900e-002
3.569999999999968e+000	2.768400e-002
3.579999999999968e+000	2.768900e-002
3.589999999999967e+000	2.769399e-002
3.599999999999967e+000	2.769899e-002
3.609999999999967e+000	2.770399e-002
3.619999999999967e+000	2.770898e-002
3.629999999999967e+000	2.771398e-002
3.639999999999966e+000	2.771898e-002
3.649999999999966e+000	2.772398e-002
3.659999999999966e+000	2.772897e-002
3.669999999999966e+000	2.773397e-002
3.679999999999966e+000	2.773897e-002
3.689999999999965e+000	2.774397e-002
3.699999999999965e+000	2.774896e-002
3.709999999999965e+000	2.775396e-002
3.719999999999965e+000	2.775896e-002
3.729999999999965e+000	2.776396e-002
3.739999999999964e+000	2.776895e-002
3.749999999999964e+000	2.777395e-002
3.759999999999964e+000	2.777895e-002
3.769999999999964e+000	2.778395e-002
3.779999999999963e+000	2.778894e-002
3.789999999999963e+000	2.779394e-002
3.799999999999963e+000	2.779894e-002
3.809999999999963e+000	2.780394e-002
3.819999999999963e+000	2.780893e-002
3.829999999999962e+000	2.781393e-002
3.839999999999962e+000	2.781893e-002
3.849999999999962e+000	2.782393e-002
3.859999999999962e+000	2.782892e-002
3.869999999999962e+000	2.783392e-002
3.879999999999961e+000	2.783892e-002
3.889999999999961e+000	2.784392e-002
3.899999999999961e+000	2.784891e-002
3.909999999999961e+000	2.785391e-002
3.919999999999960e+000	2.785891e-002
3.929999999999960e+000	2.786391e-002
3.939999999999960e+000	2.786890e-002
3.949999999999960e+000	2.787390e-002
3.959999999999960e+000	2.787890e-002
3.969999999999959e+000	2.788390e-002
3.979999999999959e+000	2.788889e-002
3.989999999999959e+000	2.789389e-002
3.999999999999959e+000	2.789889e-002
4.009999999999959e+000	2.790389e-002
4.019999999999959e+000	2.790888e-002
4.029999999999959e+000	2.791388e-002
4.039999999999958e+000	2.791888e-002
4.049999999999958e+000	2.792388e-002
4.059999999999958e+000	2.792887e-002
4.069999999999958e+000	2.793387e-002
4.079999999999957e+000	2.793887e-002
4.089999999999957e+000	2.794387e-002
4.099999999999957e+000	2.794886e-002
4.109999999999957e+000	2.795386e-002
4.119999999999957e+000	2.795886e-002
4.129999999999956e+000	2.796386e-002
4.139999999999956e+000	2.796885e-002
4.149999999999956e+000	2.797385e-002
4.159999999999956e+000	2.797885e-002
4.169999999999956e+000	2.798385e-002
4.179999999999955e+000	2.798884e-002
4.189999999999955e+000	2.799384e-002
4.199999999999955e+000	2.799884e-002
4.209999999999955e+000	2.800384e-002
4.219999999999955e+000	2.800883e-002
4.229999999999954e+000	2.801383e-002
4.239999999999954e+000	2.801883e-002
4.249999999999954e+000	2.802383e-002
4.259999999999954e+000	2.802882e-002
4.269999999999953e+000	2.803382e-002
4.279999999999953e+000	2.803882e-002
4.289999999999953e+000	2.804382e-002
4.299999999999953e+000	2.804881e-002
4.309999999999953e+000	2.805381e-002
4.319999999999952e+000	2.805881e-002
4.329999999999952e+000	2.806381e-002
4.339999999999952e+000	2.806880e-002
4.349999999999952e+000	2.807380e-002
4.359999999999952e+000	2.807880e-002
4.369999999999951e+000	2.808380e-002
4.379999999999951e+000	2.808879e-002
4.389999999999951e+000	2.809379e-002
4.399999999999951e+000	2.809879e-002
4.409999999999950e+000	2.810379e-002
4.419999999999950e+000	2.810878e-002
4.429999999999950e+000	2.811378e-002
4.439999999999950e+000	2.811878e-002
4.449999999999950e+000	2.812378e-002
4.459999999999949e+000	2.812877e-002
4.469999999999949e+000	2.813377e-002
4.479999999999949e+000	2.813877e-002
4.489999999999949e+000	2.814377e-002
4.499999999999949e+000	2.814876e-002
4.509999999999948e+000	2.815376e-002
4.519999999999948e+000	2.815876e-002
4.529999999999948e+000	2.816376e-002
4.539999999999948e+000	2.816875e-002
4.549999999999947e+000	2.817375e-002
4.559999999999947e+000	2.817875e-002
4.569999999999947e+000	2.818375e-002
4.579999999999947e+000	2.818874e-002
4.589999999999947e+000	2.819374e-002
4.599999999999946e+000	2.819874e-002
4.609999999999946e+000	2.820374e-002
4.619999999999946e+000	2.820873e-002
4.629999999999946e+000	2.821373e-002
4.639999999999946e+000	2.821873e-002
4.649999999999945e+000	2.822373e-002
4.659999999999945e+000	2.822872e-002
4.669999999999945e+000	2.823372e-002
4.679999999999945e+000	2.823872e-002
4.689999999999944e+000	2.824371e-002
4.699999999999944e+000	2.824871e-002
4.709999999999944e+000	2.825371e-002
4.719999999999944e+000	2.825871e-002
4.729999999999944e+000	2.826370e-002
4.739999999999943e+000	2.826870e-002
4.749999999999943e+000	2.827370e-002
4.759999999999943e+000	2.827870e-002
4.769999999999943e+000	2.828369e-002
4.779999999999943e+000	2.828869e-002
4.789999999999942e+000	2.829369e-002
4.799999999999942e+000	2.829869e-002
4.809999999999942e+000	2.830368e-002
4.819999999999942e+000	2.830868e-002
4.829999999999942e+000	2.831368e-002
4.839999999999941e+000	2.831868e-002
4.849999999999941e+000	2.832368e-002
4.859999999999941e+000	2.832867e-002
4.869999999999941e+000	2.833367e-002
4.879999999999940e+000	2.833867e-002
4.889999999999940e+000	2.834367e-002
4.899999999999940e+000	2.834866e-002
4.909999999999940e+000	2.835366e-002
4.919999999999940e+000	2.835866e-002
4.929999999999939e+000	2.836366e-002
4.939999999999939e+000	2.836865e-002
4.949999999999939e+000	2.837365e-002
4.959999999999939e+000	2.837865e-002
4.969999999999939e+000	2.838365e-002
4.979999999999938e+000	2.838864e-002
4.989999999999938e+000	2.839364e-002
5.000000000000000e+000	2.839864e-002
